source_file,sheet,device_group,device_no,device_id,dose_krad_si,scan_no,sweep,point_no,DrainI,GateV,GM,IDLIN,VT
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,200,5.77808634272259e-11,-0.0500000007450581,4.24194006927797e-11,-0.446667498935526,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,201,5.69748970224992e-11,0.0,-1.61193278543359e-11,-0.439694504869528,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,202,5.68051994331853e-11,0.0500000007450581,-3.39395173570528e-12,-0.43272151080353,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,203,5.35813338142788e-11,0.100000001490116,-6.44773114173438e-11,-0.425748516737531,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,204,5.83747217230979e-11,0.150000005960464,9.58677496051375e-11,-0.418775522152004,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,205,6.20228035597137e-11,0.200000002980232,7.29616410811687e-11,-0.411802528605534,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,206,6.05381300644581e-11,0.25,-2.9693471674981e-11,-0.404829535059064,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,207,5.90958670887431e-11,0.300000011920929,-2.88452526370544e-11,-0.39785653943448,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,208,5.96897531401908e-11,0.349999994039536,1.18777252767578e-11,-0.390883547966125,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,209,6.0792676448429e-11,0.400000005960464,2.2058460905618e-11,-0.383910552341541,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,210,6.55012433181668e-11,0.449999988079071,9.41713710730618e-11,-0.376937560873185,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,211,6.15986428531556e-11,0.5,-7.80519906911777e-11,-0.369964565248601,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,212,6.29136187590973e-11,0.550000011920929,2.62995118485408e-11,-0.362991569624017,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,213,6.33378349768066e-11,0.600000023841858,8.48432233136537e-12,-0.356018573999433,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,214,6.63072097228934e-11,0.649999976158142,5.93875515581192e-11,-0.349045586687305,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,215,6.62223609282364e-11,0.699999988079071,-1.69697548854907e-12,-0.342072591062721,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,216,7.08036684837765e-11,0.75,9.16261292654303e-11,-0.335099595438137,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,217,7.84816100996011e-11,0.800000011920929,1.53558795705222e-10,-0.328126599813553,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,218,7.9033085631508e-11,0.850000023841858,1.1029508008499e-11,-0.321153604188969,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,219,8.64140980993966e-11,0.899999976158142,1.47620390139546e-10,-0.314180616876842,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,220,8.91289264615125e-11,0.949999988079071,5.42965542970106e-11,-0.307207621252258,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,221,9.60857227116918e-11,1.0,1.39135891831005e-10,-0.300234625627674,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,222,1.1305356650837e-10,1.04999995231628,3.39357199569806e-10,-0.293261638315546,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,223,1.24252302891037e-10,1.10000002384186,2.23974407255383e-10,-0.286288634378506,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,224,1.48261791732551e-10,1.14999997615814,4.8019023477538e-10,-0.279315647066378,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,225,1.77149517277542e-10,1.20000004768372,5.77753684416533e-10,-0.272342643129338,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,226,2.2160520640746e-10,1.25,8.89114630524159e-10,-0.26536965581721,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,227,2.8099261806247e-10,1.29999995231628,1.18774936582626e-09,-0.258396668505083,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,228,3.66255914485691e-10,1.35000002384186,1.70526348906544e-09,-0.251423664568042,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,229,4.98012742156106e-10,1.39999997615814,2.63513906647275e-09,-0.244450677255915,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,230,6.97140289940279e-10,1.45000004768372,3.98254525860676e-09,-0.237477673318874,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,231,9.91334903055474e-10,1.5,5.88389787362618e-09,-0.230504686006747,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,232,1.44596834505961e-09,1.54999995231628,9.09267751153576e-09,-0.223531698694619,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,233,2.13875739341063e-09,1.60000002384186,1.3855761146195e-08,-0.216558694757579,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,234,3.21279047810208e-09,1.64999997615814,2.14806821794039e-08,-0.209585707445451,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,235,4.88153339972541e-09,1.70000004768372,3.3374810689417e-08,-0.202612703508411,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,236,7.50374695712708e-09,1.75,5.24443211628354e-08,-0.195639716196283,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,237,1.16302345531949e-08,1.79999995231628,8.25298306279362e-08,-0.188666728884156,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,238,1.81864265869081e-08,1.85000002384186,1.31123653100373e-07,-0.181693724947115,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,239,2.86508026192678e-08,1.89999997615814,2.09287720239518e-07,-0.174720737634988,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,240,4.54421673623528e-08,1.95000004768372,3.3582681445759e-07,-0.167747733697947,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,241,7.25153270764167e-08,2.0,5.41463710661312e-07,-0.16077474638582,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,242,1.16636755365107e-07,2.04999995231628,8.82429407324069e-07,-0.153801759073692,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,243,1.87692705821974e-07,2.09999990463257,1.42112036442332e-06,-0.146828771761565,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,244,3.04532960626602e-07,2.15000009536743,2.33679618192257e-06,-0.139855751199611,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,245,4.96858433507441e-07,2.20000004768372,3.84651312593755e-06,-0.132882763887483,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,246,8.13156361800793e-07,2.25,6.325964598777e-06,-0.125909776575356,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,247,1.33969274429546e-06,2.29999995231628,1.05307376927874e-05,-0.118936789263228,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,248,2.21521554522042e-06,2.34999990463257,1.75104727177872e-05,-0.111963801951101,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,249,3.67795678357652e-06,2.40000009536743,2.92547131692477e-05,-0.104990781389147,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,250,6.11550285611884e-06,2.45000004768372,4.87509679433924e-05,-0.0980177940770199,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,251,1.02192607300822e-05,2.5,8.2075235752311e-05,-0.0910448067648924,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,252,1.7121641576523e-05,2.54999995231628,0.000138047748581408,-0.0840718194527649,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,253,2.87244893115712e-05,2.59999990463257,0.000232057176007934,-0.0770988321406375,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,254,4.80823546240572e-05,2.65000009536743,0.000387155829367435,-0.0701258115786838,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,255,8.06818279670551e-05,2.70000004768372,0.000651990088646161,-0.0631528242665563,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,256,0.00013550987932831,2.75,0.00109656207298819,-0.0561798369544289,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,257,0.000227170647121966,2.79999995231628,0.00183321710416518,-0.0492068496423014,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,258,0.000379395845811814,2.84999990463257,0.00304450687726498,-0.042233862330174,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,259,0.000629038375336677,2.90000009536743,0.00499283154435642,-0.0352608417682202,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,260,0.00103809614665806,2.95000004768372,0.00818116322859297,-0.0282878544560928,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,261,0.00169542955700308,3.0,0.0131466807445521,-0.0213148671439653,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,262,0.00273116212338209,3.04999995231628,0.02071467108263,-0.0143418798318378,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,263,0.00432480731979012,3.09999990463257,0.0318729343245595,-0.0073688925197104,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,264,0.00666451547294855,3.15000009536743,0.0467939845582836,-0.000395871957756644,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,265,0.0100522013381124,3.20000004768372,0.0677537819183177,0.00657711535437078,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,266,0.0146530624479055,3.25,0.0920173099504089,0.0135501026664983,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,267,0.0204906091094017,3.29999995231628,0.116751044572396,0.0205230899786257,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,268,0.0272941458970308,3.34999990463257,0.136070865519872,0.0274960772907532,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,269,0.0344690978527069,3.40000009536743,0.143498491710218,0.0344690978527069,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,270,0.0412401556968689,3.45000004768372,0.135421286031042,0.0414420851648343,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,271,0.0470449924468994,3.5,0.11609684571919,0.0484150724769618,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,272,0.0516823902726173,3.54999995231628,0.0927480449657869,0.0553880597890893,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,273,0.0552380122244358,3.59999990463257,0.0711125068545407,0.0623610471012168,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,274,0.0578951314091682,3.65000009536743,0.0531421809733163,0.0693340676631705,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,275,0.0598998293280602,3.70000004768372,0.0400939966144529,0.0763070549752979,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,276,0.0614033713936806,3.75,0.0300708699902248,0.0832800422874254,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,277,0.0625383928418159,3.79999995231628,0.0227004506115442,0.0902530295995528,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,278,0.063401572406292,3.84999990463257,0.0172636077533796,0.0972260169116803,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,279,0.0640633627772331,3.90000009536743,0.0132357569284175,0.104199037473634,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,280,0.0645822137594223,3.95000004768372,0.0103770295400901,0.111172024785761,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,281,0.0649875402450562,4.0,0.00810653744367356,0.118145012097889,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,282,0.0653083920478821,4.05000019073486,0.00641701157756204,0.125118032659843,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,283,0.0655661374330521,4.09999990463257,0.00515493720018692,0.132090986722144,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,284,0.065774217247963,4.15000009536743,0.00416158042304831,0.139064007284098,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,285,0.0659465193748474,4.19999980926514,0.00344606225621561,0.146036961346399,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,286,0.0660891756415367,4.25,0.00285311445001812,0.153009981908352,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,287,0.0662086457014084,4.30000019073486,0.00238939208262603,0.159983002470306,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,288,0.0663069859147072,4.34999990463257,0.00196681552018463,0.166955956532607,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,289,0.0663909390568733,4.40000009536743,0.00167905643823075,0.173928977094561,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,290,0.0664617717266083,4.44999980926514,0.00141666150090123,0.180901931156862,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,291,0.0665256604552269,4.5,0.00127776969806786,0.187874951718816,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,292,0.0665770620107651,4.55000019073486,0.00102802718915104,0.19484797228077,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,293,0.0666246861219406,4.59999990463257,0.000952487673688929,0.201820926343071,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,294,0.0666661411523819,4.65000009536743,0.000829097446069923,0.208793946905025,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,295,0.0667014271020889,4.69999980926514,0.000705723032320208,0.215766900967326,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,296,0.0667344853281975,4.75,0.000661162000038147,0.22273992152928,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,297,0.0667629390954971,4.80000019073486,0.000569073175151157,0.229712942091233,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,298,0.0667906254529953,4.84999990463257,0.000553730318433676,0.236685896153534,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,299,0.0668142139911652,4.90000009536743,0.000471768963741441,0.243658916715488,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,300,0.066831924021244,4.94999980926514,0.000354202628341455,0.250631870777789,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,301,0.0668508186936378,5.0,0.000377892006332373,0.257604891339743,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,302,0.0668685287237167,5.05000019073486,0.000354199250414847,0.264577911901697,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,303,0.0668836757540703,5.09999990463257,0.0003029423405209,0.271550865963998,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,304,0.0668986812233925,5.15000009536743,0.000300108241622003,0.278523886525952,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,305,0.0669125020503998,5.19999980926514,0.000276418121823054,0.285496840588253,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,306,0.0669239610433578,5.25,0.00022917898491293,0.292469861150207,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,307,0.0669340491294861,5.30000019073486,0.000201760952907742,0.29944288171216,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,308,0.0669464394450188,5.34999990463257,0.000247807728620884,0.306415835774462,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,309,0.0669568181037903,5.40000009536743,0.000207572383604494,0.313388856336415,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,310,0.0669636875391006,5.44999980926514,0.000137389492356257,0.320361810398717,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,311,0.0669730603694916,5.5,0.000187455892731122,0.32733483096067,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,312,0.0669807121157646,5.55000019073486,0.000153034341681131,0.334307851522624,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,313,0.0669910162687302,5.59999990463257,0.000206084238534385,0.341280805584925,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,314,0.0669971778988838,5.65000009536743,0.000123232132979839,0.348253826146879,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,315,0.0670052841305733,5.69999980926514,0.000162125561478967,0.35522678020918,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,316,0.0670098513364792,5.75,9.13437696694577e-05,0.362199800771134,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,317,0.0670165419578552,5.80000019073486,0.000133811917068798,0.369172821333088,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,318,0.0670230016112328,5.84999990463257,0.000129193806803552,0.376145775395389,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,319,0.0670291408896446,5.90000009536743,0.00012278509984932,0.383118795957342,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,320,0.0670345351099968,5.94999980926514,0.000107885024366518,0.390091750019644,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,321,0.0670392066240311,6.0,9.34299242785481e-05,0.397064770581597,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,322,0.0670424401760101,6.05000019073486,6.46707928818021e-05,0.404037791143551,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,323,0.0670463442802429,6.09999990463257,7.80825314475905e-05,0.411010745205852,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,324,0.0670514404773712,6.15000009536743,0.000101923553758416,0.417983765767806,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,325,0.0670557841658592,6.19999980926514,8.68742668586742e-05,0.424956719830107,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,326,0.0670592486858368,6.25,6.92901352305022e-05,0.431929740392061,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,327,0.0670642852783203,6.30000019073486,0.000100731465410364,0.438902760954015,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,328,0.0670666918158531,6.34999990463257,4.81310260640682e-05,0.445875715016316,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,329,0.0670698210597038,6.40000009536743,6.25846382727117e-05,0.452848735578269,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,330,0.067074365913868,6.44999980926514,9.08976034027294e-05,0.459821689640571,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,331,0.0670768767595291,6.5,5.02167216616758e-05,0.466794710202524,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,332,0.0670806616544724,6.55000019073486,7.56976101012798e-05,0.473767730764478,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,333,0.0670821368694305,6.59999990463257,2.95044679897384e-05,0.480740684826779,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,334,0.0670868158340454,6.65000009536743,9.35789353220546e-05,0.487713705388733,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,335,0.0670900717377663,6.69999980926514,6.5118447027857e-05,0.494686659451034,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,336,0.0670910552144051,6.75,1.96694577428522e-05,0.501659680012988,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,337,0.0670933797955513,6.80000019073486,4.64914455740144e-05,0.508632700574942,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,338,0.067097395658493,6.84999990463257,8.03177184165101e-05,0.515605654637243,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,339,0.0670999512076378,6.90000009536743,5.11107879227145e-05,0.522578675199197,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,340,0.0671014562249184,6.94999980926514,3.0100517848117e-05,0.529551629261498,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,341,0.0671019330620766,7.0,9.53670678441321e-06,0.536524649823451,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,342,0.0671047791838646,7.05000019073486,5.69222186194663e-05,0.543497670385405,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,343,0.0671085044741631,7.09999990463257,7.45062322973192e-05,0.550470624447706,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,344,0.0671116411685944,7.15000009536743,6.27336493162181e-05,0.55744364500966,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,345,0.0671107247471809,7.19999980926514,-1.83285331451405e-05,0.564416599071961,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,346,0.0671148672699928,7.25,8.28501401895897e-05,0.571389619633915,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,347,0.0671165063977242,7.30000019073486,3.27824295714204e-05,0.578362640195869,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,348,0.0671176612377167,7.34999990463257,2.3096932012169e-05,0.58533559425817,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,349,0.0671194493770599,7.40000009536743,3.57626504415495e-05,0.592308614820124,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,350,0.0671219304203987,7.44999980926514,4.96211507100146e-05,0.599281568882425,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,351,0.0671227350831032,7.5,1.60931926986973e-05,0.606254589444379,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,352,0.0671243891119957,7.55000019073486,3.30804516584333e-05,0.613227610006332,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,353,0.0671259090304375,7.59999990463257,3.03985427773062e-05,0.620200564068633,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,354,0.0671285167336464,7.65000009536743,5.21538652272597e-05,0.627173584630587,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,355,0.0671308115124702,7.69999980926514,4.58958390951486e-05,0.634146538692888,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,356,0.0671310499310493,7.75,4.7683533922066e-06,0.641119559254842,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,357,0.0671339556574821,7.80000019073486,5.8114306967518e-05,0.648092579816796,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,358,0.0671350210905075,7.84999990463257,2.13087824370333e-05,0.655065533879097,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,359,0.0671356320381165,7.90000009536743,1.22189055675294e-05,0.662038554441051,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,360,0.0671375915408134,7.94999980926514,3.91902781883899e-05,0.669011508503352,
T转移特性曲线\vgs-id#T-0K.xlsx,T1-0k,T,1,T1,0,1,transfer,361,0.0671399533748627,8.0,4.72365007915467e-05,0.675984529065306,
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,T,2,T2,0,1,transfer,1,-3.33927330231631e-13,-10.0,,-2.22941894142012,3.12534751636702
T转移特性曲线\vgs-id#T-0K.xlsx,T2-0k,T,2,T2,0,1,transfer,2,2.50818810165754e-12,-9.94999980926514,5.68420918024112e-11,-2.22092610935149,
