device_group,device_no,device_id,dose_krad_si,scan_no,point_no,GateV,DrainI,DrainI_smooth,GM_recalc
S,3,S3,30,1,176,-5.25,-3.64461238966385e-12,-4.223724387595024e-12,2.7449370253421855e-12
S,3,S3,30,1,177,-5.19999980926514,-4.6202208725532e-12,-4.243298861726745e-12,5.004409806512123e-12
S,3,S3,30,1,178,-5.15000009536743,-3.4324487696579796e-12,-3.723289030106021e-12,8.633268130318415e-12
S,3,S3,30,1,179,-5.09999990463257,-4.6202208725532e-12,-3.3799745571665854e-12,4.045229820658339e-12
S,3,S3,30,1,180,-5.05000019073486,-2.4568402867686197e-12,-3.3187637434890942e-12,2.7914002460203207e-12
S,3,S3,30,1,181,-5.0,-3.22039617195458e-12,-3.100833304189699e-12,6.520040630802249e-12
S,3,S3,30,1,182,-4.94999980926514,-1.90539251043731e-12,-2.666757193210799e-12,6.446859728182639e-12
S,3,S3,30,1,183,-4.90000009536743,-2.62648236493135e-12,-2.456145815093439e-12,5.853686114651065e-12
S,3,S3,30,1,184,-4.84999990463257,-3.2628066914952598e-12,-2.0813875745953807e-12,4.937134340238693e-12
S,3,S3,30,1,185,-4.80000019073486,-1.65087388204199e-12,-1.9624304124223678e-12,3.839562786254455e-12
S,3,S3,30,1,186,-4.75,-1.1842471447920399e-12,-1.6974302693809285e-12,3.884043500687208e-12
S,3,S3,30,1,187,-4.69999980926514,-1.7356949211233499e-12,-1.5740245807086626e-12,7.293472920917337e-12
S,3,S3,30,1,188,-4.65000009536743,-1.22665766433272e-12,-9.680882746569985e-13,-6.337154040546758e-13
S,3,S3,30,1,189,-4.59999990463257,-1.52358681226872e-12,-1.637408222478172e-12,-1.1099310184508492e-11
S,3,S3,30,1,190,-4.55000019073486,-1.99021354951867e-12,-2.078020415673843e-12,-1.657823966408101e-11
S,3,S3,30,1,191,-4.5,-2.03262406905935e-12,-3.29523801407999e-12,-2.1037715702412927e-11
S,3,S3,30,1,192,-4.44999980926514,-2.92346702401858e-12,-4.181800011166643e-12,-1.554790532024729e-11
S,3,S3,30,1,193,-4.40000009536743,-8.60769788779692e-12,-4.8500291454566285e-12,-1.1487917970873217e-11
S,3,S3,30,1,194,-4.34999990463257,-3.30521721103594e-12,-5.330588922872383e-12,-8.209046905662897e-12
S,3,S3,30,1,195,-4.30000019073486,-8.52282133756432e-12,-5.670934390298995e-12,-3.754524875554685e-12
S,3,S3,30,1,196,-4.25,-3.55973583943126e-12,-5.706038141336817e-12,3.1068657627889664e-12
S,3,S3,30,1,197,-4.19999980926514,-4.1111836157625695e-12,-5.360246628844887e-12,1.2275103939890129e-11
S,3,S3,30,1,198,-4.15000009536743,-5.21413467957643e-12,-4.478534028995284e-12,1.1487927634766792e-11
S,3,S3,30,1,199,-4.09999990463257,-4.83232898140784e-12,-4.211460822658097e-12,1.6152202705519546e-11
S,3,S3,30,1,200,-4.05000019073486,-3.55973583943126e-12,-2.8633256087311902e-12,1.8527379612549418e-11
S,3,S3,30,1,201,-4.0,-2.62648236493135e-12,-2.358732673049562e-12,1.190822308508412e-11
S,3,S3,30,1,202,-3.95000004768372,-6.32799368460724e-13,-1.6725024628642105e-12,1.4492956409635879e-11
S,3,S3,30,1,203,-3.90000009536743,-3.88855614374961e-14,-9.094384142419631e-13,1.5343233334629507e-11
S,3,S3,30,1,204,-3.84999990463257,8.94340157486795e-13,-1.3817689546300835e-13,1.1247549344517287e-11
S,3,S3,30,1,205,-3.79999995231628,-5.05512298687449e-13,2.1532012122529573e-13,8.118051016621443e-12
S,3,S3,30,1,206,-3.75,-3.78280740065406e-13,6.736274320014545e-13,1.1210037381630496e-11
S,3,S3,30,1,207,-3.70000004768372,3.2274183325853297e-12,1.336322790315782e-12,1.9071994768723273e-11
S,3,S3,30,1,208,-3.65000009536743,5.34838839882923e-12,2.580825090026772e-12,3.474246438892605e-11
S,3,S3,30,1,209,-3.59999990463257,6.66341981592211e-12,4.810578897156747e-12,6.441669307587474e-11
S,3,S3,30,1,210,-3.54999995231628,1.3832324174956099e-11,9.022494160754547e-12,1.094925240836754e-10
S,3,S3,30,1,211,-3.5,2.3376772739780398e-11,1.575982086350318e-11,1.8120138845541665e-10
S,3,S3,30,1,212,-3.45000004768372,3.9920483585476095e-11,2.7142615725583737e-11,3.1438433144851057e-10
S,3,S3,30,1,213,-3.40000009536743,6.95294655184142e-11,4.7198224026330256e-11,5.486112237260012e-10
S,3,S3,30,1,214,-3.34999990463257,1.19584758762059e-10,8.200388691066419e-11,9.442628329769616e-10
S,3,S3,30,1,215,-3.29999995231628,2.0276985646106001e-10,1.4162452407399252e-10,1.6397280936660066e-09
S,3,S3,30,1,216,-3.25,3.46021294950205e-10,2.4597653990060216e-10,2.84628549330946e-09
S,3,S3,30,1,217,-3.20000004768372,5.88329107653607e-10,4.2625280196197854e-10,4.921230200773836e-09
S,3,S3,30,1,218,-3.15000009536743,9.98294225063034e-10,7.380990906529355e-10,8.55465737627362e-09
S,3,S3,30,1,219,-3.09999990463257,1.68752267715178e-09,1.2817208685232195e-09,1.4807125681799714e-08
S,3,S3,30,1,220,-3.04999995231628,2.84373125047921e-09,2.2188119007875718e-09,2.5326024751454572e-08
S,3,S3,30,1,221,-3.0,4.75776440467257e-09,3.8143209283906584e-09,4.316960607584075e-08
S,3,S3,30,1,222,-2.95000004768372,7.92349830192052e-09,6.5357683913968456e-09,7.165447267585428e-08
S,3,S3,30,1,223,-2.90000009536743,1.31004540548929e-08,1.0979761362473525e-08,1.1688867703326816e-07
S,3,S3,30,1,224,-2.84999990463257,2.1422907892088e-08,1.822466617141919e-08,1.8950693825667313e-07
S,3,S3,30,1,225,-2.79999995231628,3.46987967247969e-08,2.993046102596072e-08,3.0344405828670686e-07
S,3,S3,30,1,226,-2.75,5.56548691577063e-08,4.856904306140858e-08,4.783082379804657e-07
S,3,S3,30,1,227,-2.70000004768372,8.79314399071518e-08,7.776123920897528e-08,7.4533309448488e-07
S,3,S3,30,1,228,-2.65000009536743,1.3854983649253e-07,1.231022814293981e-07,1.151640587044574e-06
S,3,S3,30,1,229,-2.59999990463257,2.16122714391531e-07,1.9292557939595436e-07,1.7767826127010726e-06
S,3,S3,30,1,230,-2.54999995231628,3.34003772195501e-07,3.0078061551908797e-07,2.7179805322495268e-06
S,3,S3,30,1,231,-2.5,5.12447456912923e-07,4.647233734140783e-07,4.133303293714754e-06
S,3,S3,30,1,232,-2.45000004768372,7.8249070156744e-07,7.14110550708011e-07,6.252811269131574e-06
S,3,S3,30,1,233,-2.40000009536743,1.18847481189732e-06,1.0900039040127202e-06,9.418427608710661e-06
S,3,S3,30,1,234,-2.34999990463257,1.79739549821534e-06,1.655955565152569e-06,1.4131940543014805e-05
S,3,S3,30,1,235,-2.29999995231628,2.69536985797458e-06,2.503198638588471e-06,2.1087087257147874e-05
S,3,S3,30,1,236,-2.25,4.03255535275093e-06,3.76466227984596e-06,3.128293101021679e-05
S,3,S3,30,1,237,-2.20000004768372,5.99200984652271e-06,5.6314887562371155e-06,4.611739529521317e-05
S,3,S3,30,1,238,-2.15000009536743,8.86740053829271e-06,8.376397411269987e-06,6.73802392534333e-05
S,3,S3,30,1,239,-2.09999990463257,1.30353537315386e-05,1.2369528272303082e-05,9.791399525731484e-05
S,3,S3,30,1,240,-2.04999995231628,1.90468417713419e-05,1.816780233601885e-05,0.0001409542428746092
S,3,S3,30,1,241,-2.0,2.76481241598958e-05,2.6464939117319638e-05,0.00020113051569061615
S,3,S3,30,1,242,-1.95000004768372,3.98584052163642e-05,3.828083472377809e-05,0.00028537390311680807
S,3,S3,30,1,243,-1.89999997615814,5.7048109738389e-05,5.5002347928665967e-05,0.0004024670684601099
S,3,S3,30,1,244,-1.85000002384186,8.12158832559362e-05,7.85275349440183e-05,0.0005642672311179973
S,3,S3,30,1,245,-1.79999995231628,0.0001145733986049,0.00011142910684852594,0.0007842848967030769
S,3,S3,30,1,246,-1.75,0.0001609612518223,0.00015695601321177524,0.0010813765770994845
S,3,S3,30,1,247,-1.70000004768372,0.0002245850628241,0.0002195666614303585,0.0014810388105150527
S,3,S3,30,1,248,-1.64999997615814,0.0003112364793196,0.00030505998413011854,0.0020129794211737116
S,3,S3,30,1,249,-1.60000002384186,0.0004281722649466,0.0004208645792726373,0.002717436343193912
S,3,S3,30,1,250,-1.54999995231628,0.0005842885002493,0.0005768037789258138,0.0036316782119189452
S,3,S3,30,1,251,-1.5,0.0007925453246571,0.0007840323647660555,0.004804282128912615
S,3,S3,30,1,252,-1.45000004768372,0.0010667128954082,0.0010572315336449872,0.006303164768799401
S,3,S3,30,1,253,-1.39999997615814,0.0014242781326174,0.0014143491920006156,0.008187055589849746
S,3,S3,30,1,254,-1.35000002384186,0.0018862799042835,0.0018759370387459685,0.010523615028970989
S,3,S3,30,1,255,-1.29999995231628,0.0024728374555707,0.002466711253801538,0.013386827299339765
S,3,S3,30,1,256,-1.25,0.0032184100709855,0.0032146197132058253,0.016838625328551276
S,3,S3,30,1,257,-1.20000004768372,0.0041498248465359,0.004150572180800074,0.02092094412265786
S,3,S3,30,1,258,-1.14999997615814,0.0052967765368521,0.005306715149234868,0.02564569799347223
S,3,S3,30,1,259,-1.10000002384186,0.0066975774243474,0.00671514199008962,0.031005798503843676
S,3,S3,30,1,260,-1.04999995231628,0.0083789089694619,0.008407296415305507,0.0368688570526198
S,3,S3,30,1,261,-1.0,0.010365049354732,0.010402027852963541,0.043064585095861335
S,3,S3,30,1,262,-0.949999988079071,0.0126706622540951,0.012713753762665841,0.04942930489447693
S,3,S3,30,1,263,-0.899999976158142,0.0153009612113237,0.015344959520897705,0.05567792161341853
S,3,S3,30,1,264,-0.850000023841858,0.018243046477437,0.018281543568766667,0.061480847438116826
S,3,S3,30,1,265,-0.800000011920929,0.021443672478199,0.02149304239370264,0.0665081614680704
S,3,S3,30,1,266,-0.75,0.0248975977301598,0.024932361301251843,0.07044504110804264
S,3,S3,30,1,267,-0.699999988079071,0.0285255294293165,0.028537548184047565,0.07305413097478186
S,3,S3,30,1,268,-0.649999976158142,0.0322455987334251,0.03223777614047625,0.07419405775665627
S,3,S3,30,1,269,-0.600000023841858,0.0359805934131145,0.03595695128373483,0.0738497291143535
S,3,S3,30,1,270,-0.550000011920929,0.0396555326879025,0.039622746347200186,0.07204515804715228
S,3,S3,30,1,271,-0.5,0.0432004183530808,0.04316146880614048,0.06897856475837089
S,3,S3,30,1,272,-0.449999988079071,0.0465659126639366,0.046520604467614426,0.06499950903229146
S,3,S3,30,1,273,-0.400000005960464,0.0497032962739468,0.04966141945207052,0.0603821574212674
S,3,S3,30,1,274,-0.349999994039536,0.0525970458984375,0.052558819704747864,0.05540985445698743
S,3,S3,30,1,275,-0.300000011920929,0.0552203170955181,0.05520240471878545,0.05033278268809138
S,3,S3,30,1,276,-0.25,0.0576064549386501,0.0575920975222178,0.045365746669957074
S,3,S3,30,1,277,-0.200000002980232,0.059748787432909,0.05973897986374551,0.04065574482483647
S,3,S3,30,1,278,-0.150000005960464,0.0616615004837513,0.06165767176237434,0.03625443074250023
S,3,S3,30,1,279,-0.100000001490116,0.0633665919303894,0.06336442296043718,0.0322171190371362
S,3,S3,30,1,280,-0.0500000007450581,0.0648770704865456,0.0648793838484028,0.028550856536213143
S,3,S3,30,1,281,0.0,0.0662237778306007,0.06621950865660257,0.025250845080050932
S,3,S3,30,1,282,0.0500000007450581,0.0674015730619431,0.06740446839403459,0.0223335791481295
S,3,S3,30,1,283,0.100000001490116,0.0684443488717079,0.06845286660469516,0.01975972250286151
S,3,S3,30,1,284,0.150000005960464,0.0693743824958801,0.06938044073837361,0.017498531992340194
S,3,S3,30,1,285,0.200000002980232,0.0701983571052551,0.07020271984569418,0.01551760908982891
S,3,S3,30,1,286,0.25,0.0709271878004074,0.07093220155486435,0.013796757161271378
S,3,S3,30,1,287,0.300000011920929,0.0715804323554039,0.07158239566154434,0.012291779915251544
S,3,S3,30,1,288,0.349999994039536,0.0721575394272804,0.0721613795155692,0.010943096164159338
S,3,S3,30,1,289,0.400000005960464,0.0726745054125786,0.0726767051747909,0.009758979823719427
S,3,S3,30,1,290,0.449999988079071,0.0731344372034073,0.07313727747240845,0.008727670489710904
S,3,S3,30,1,291,0.5,0.0735478848218918,0.07354947214290555,0.007814115659753873
S,3,S3,30,1,292,0.550000011920929,0.0739171355962753,0.07391868922468686,0.007015328857684078
S,3,S3,30,1,293,0.600000023841858,0.0742477178573608,0.07425100519593245,0.006318110366078433
S,3,S3,30,1,294,0.649999976158142,0.0745497643947601,0.07455050007446683,0.005702618069227228
S,3,S3,30,1,295,0.699999988079071,0.0748193487524986,0.07482126676466658,0.0051593087417856065
S,3,S3,30,1,296,0.75,0.0750651210546494,0.07506643107165288,0.0046790468624361425
S,3,S3,30,1,297,0.800000011920929,0.0752884969115257,0.07528917156246737,0.004255008718128894
S,3,S3,30,1,298,0.850000023841858,0.0754916816949844,0.0754919320449131,0.0038746226394996697
S,3,S3,30,1,299,0.899999976158142,0.0756757631897926,0.07567663370937755,0.0035370029007635306
S,3,S3,30,1,300,0.949999988079071,0.0758446902036667,0.07584563218977645,0.003237691229057149
S,3,S3,30,1,301,1.0,0.0759994834661484,0.07600040290947582,0.0029686986433345997
S,3,S3,30,1,302,1.04999995231628,0.0761422142386436,0.07614250196304655,0.00272802675440198
S,3,S3,30,1,303,1.10000002384186,0.0762731730937958,0.07627320562278775,0.0025136159520680046
S,3,S3,30,1,304,1.14999997615814,0.0763932466506958,0.07639386364213259,0.0023241296014032686
S,3,S3,30,1,305,1.20000004768372,0.0765056386590004,0.07650561861711247,0.0021507307729569103
S,3,S3,30,1,306,1.25,0.0766082629561424,0.07660893679081998,0.001991158448359509
S,3,S3,30,1,307,1.29999995231628,0.0767038837075233,0.07670473427205673,0.001849235559059803
S,3,S3,30,1,308,1.35000002384186,0.0767940431833267,0.07679386037490885,0.0017202711160692052
S,3,S3,30,1,309,1.39999997615814,0.0768778845667839,0.07687676143951927,0.0016029176588380212
S,3,S3,30,1,310,1.45000004768372,0.0769532769918442,0.07695415216587106,0.0015000874424996313
S,3,S3,30,1,311,1.5,0.0770263597369194,0.0770267702309126,0.0014055988724737123
S,3,S3,30,1,312,1.54999995231628,0.0770942941308022,0.07709471191907007,0.0013172047752397775
S,3,S3,30,1,313,1.60000002384186,0.0771577805280685,0.07715849072991574,0.0012393125219343215
S,3,S3,30,1,314,1.64999997615814,0.0772191435098648,0.07721864320945651,0.0011686395216531364
S,3,S3,30,1,315,1.70000004768372,0.0772755295038223,0.07727535470173931,0.001097387156660412
S,3,S3,30,1,316,1.75,0.0773282200098038,0.07732838196006989,0.0010368466053390923
S,3,S3,30,1,317,1.79999995231628,0.0773787871003151,0.07737903926339182,0.0009814957025823245
S,3,S3,30,1,318,1.85000002384186,0.0774255394935608,0.07742653154618254,0.0009181951561277879
S,3,S3,30,1,319,1.89999997615814,0.0774691477417946,0.07747085880844182,0.0008548949115106952
S,3,S3,30,1,320,1.95000004768372,0.0775114148855209,0.07751202105016966,0.0007915943650539381
S,3,S3,30,1,321,2.0,0.0775519087910652,0.07755001827136607,0.0007599451486683615
S,3,S3,40,1,1,-14.0,2.4392959874219897e-11,2.4290022013963963e-11,-1.4961439614650474e-11
S,3,S3,40,1,2,-13.9499998092651,2.32051877713246e-11,2.3541947179562742e-11,-1.4409677697791282e-11
S,3,S3,40,1,3,-13.8999996185303,2.2229551532859698e-11,2.2849048747329295e-11,-1.3306270240379677e-11
S,3,S3,40,1,4,-13.8500003814697,2.2780999309191e-11,2.221132671726362e-11,-1.2202756930714398e-11
S,3,S3,40,1,5,-13.8000001907349,2.2780999309191e-11,2.1628781089365722e-11,-1.1099106196553681e-11
S,3,S3,40,1,6,-13.75,2.16780760009527e-11,2.1101411863635655e-11,-8.704774194579747e-12
S,3,S3,40,1,7,-13.6999998092651,1.93449978258542e-11,2.0758300349299266e-11,-8.510555521551615e-12
S,3,S3,40,1,8,-13.6499996185303,1.9684365248906498e-11,2.0250353064961765e-11,-1.2736869734693388e-11
S,3,S3,40,1,9,-13.6000003814697,1.8963219883261198e-11,1.9484625580951712e-11,-1.247194597911176e-11
S,3,S3,40,1,10,-13.5500001907349,2.1211477019278397e-11,1.90031710258885e-11,-6.351128217570539e-12
S,3,S3,40,1,11,-13.5,1.8878398844179898e-11,1.8849510336432346e-11,-1.3151796703794712e-12
S,3,S3,40,1,12,-13.4499998092651,1.7817886055482297e-11,1.8871652557149226e-11,-2.563106996520341e-12
S,3,S3,40,1,13,-13.3999996185303,1.7775447780366e-11,1.8593198659033265e-11,-4.6632877180513245e-12
S,3,S3,40,1,14,-13.3500003814697,1.90056026472263e-11,1.8405324726098204e-11,-1.5485306762903852e-12
S,3,S3,40,1,15,-13.3000001907349,1.8920809363720498e-11,1.843835069086354e-11,4.697765940398338e-12
S,3,S3,40,1,16,-13.25,1.8708673499290298e-11,1.887510311219422e-11,5.719244864397055e-12
S,3,S3,40,1,17,-13.1999998092651,1.83269233122729e-11,1.9010277359022448e-11,-1.7738326614763796e-12
S,3,S3,40,1,18,-13.1499996185303,1.91753279921159e-11,1.8697719169384074e-11,-2.922780981494313e-12
S,3,S3,40,1,19,-13.1000003814697,1.98964456021855e-11,1.871799458502214e-11,-1.6552467025654457e-12
S,3,S3,40,1,20,-13.0500001907349,1.7945117614104298e-11,1.8532191515640242e-11,-3.2334572309974983e-12
S,3,S3,40,1,21,-13.0,1.75209569075463e-11,1.839464762845653e-11,-2.3751015374121144e-12
S,3,S3,40,1,22,-12.9499998092651,1.77330372608253e-11,1.829468045586952e-11,-4.172750850446846e-12
S,3,S3,40,1,23,-12.8999996185303,1.99812943968425e-11,1.797737095163427e-11,-3.033607536614665e-12
S,3,S3,40,1,24,-12.8500003814697,1.67149349916684e-11,1.7991315119909656e-11,6.961090965809663e-13
S,3,S3,40,1,25,-12.8000001907349,1.83269233122729e-11,1.8046982258769843e-11,1.1069321278127134e-13
S,3,S3,40,1,26,-12.75,1.8114842958993898e-11,1.8002384483413687e-11,-1.7966555507531605e-12
S,3,S3,40,1,27,-12.6999998092651,1.74784908768544e-11,1.786731601832469e-11,-2.12589947291773e-12
S,3,S3,40,1,28,-12.6499996185303,1.84965931460113e-11,1.7789793725155562e-11,1.0116418699130882e-12
S,3,S3,40,1,29,-12.6000003814697,1.701189189518e-11,1.796847473971382e-11,-1.6235434002735255e-12
S,3,S3,40,1,30,-12.5500001907349,1.82845127927322e-11,1.762743040112682e-11,-2.9950810936675415e-12
S,3,S3,40,1,31,-12.5,1.7987555889220598e-11,1.766896548781515e-11,3.962232405780404e-12
S,3,S3,40,1,32,-12.4499998092651,1.7987555889220598e-11,1.8023655153176872e-11,5.4859171170478795e-12
S,3,S3,40,1,33,-12.3999996185303,1.7054330170296297e-11,1.821755929223142e-11,3.994776389503293e-12
S,3,S3,40,1,34,-12.3500003814697,1.7987555889220598e-11,1.8423130283696316e-11,2.8428137491964044e-12
S,3,S3,40,1,35,-12.3000001907349,1.9641954729365797e-11,1.850183662066344e-11,-2.561312272162555e-13
S,3,S3,40,1,36,-12.25,1.9599488698673898e-11,1.8397517063268018e-11,-1.6236263996596309e-12
S,3,S3,40,1,37,-12.1999998092651,1.7817886055482297e-11,1.833947336133304e-11,-6.308708284481636e-13
S,3,S3,40,1,38,-12.1499996185303,1.76481884661683e-11,1.8334429739764987e-11,-2.061666713249029e-12
S,3,S3,40,1,39,-12.1000003814697,1.83269233122729e-11,1.8133311609586217e-11,-1.7768413757981024e-12
S,3,S3,40,1,40,-12.0500001907349,1.6969481375639397e-11,1.8156750902051218e-11,2.7974233302892876e-12
S,3,S3,40,1,41,-12.0,1.8920809363720498e-11,1.8413055009747855e-11,3.1967883088889184e-12
S,3,S3,40,1,42,-11.9499998092651,1.8920809363720498e-11,1.847643095241831e-11,5.417641249408649e-13
S,3,S3,40,1,43,-11.8999996185303,1.8878398844179898e-11,1.846723162890869e-11,-2.1933048704688758e-12
S,3,S3,40,1,44,-11.8500003814697,1.91328897169996e-11,1.8257105552825583e-11,-2.4870099326087703e-12
S,3,S3,40,1,45,-11.8000001907349,1.74784908768544e-11,1.8218535330958136e-11,-1.712713693747147e-12
S,3,S3,40,1,46,-11.75,1.65876756774708e-11,1.80858335301023e-11,-3.4480296563820248e-12
S,3,S3,40,1,47,-11.6999998092651,1.84965931460113e-11,1.7873731050000745e-11,-2.44140799595305e-12
S,3,S3,40,1,48,-11.6499996185303,1.77330372608253e-11,1.784169179918345e-11,-7.653056118763155e-13
S,3,S3,40,1,49,-11.6000003814697,1.8708673499290298e-11,1.7797201164231062e-11,-1.154771954169857e-12
S,3,S3,40,1,50,-11.5500001907349,1.83269233122729e-11,1.7726214759183757e-11,-1.169646549785591e-12
S,3,S3,40,1,51,-11.5,1.6418005843732398e-11,1.7680236063067838e-11,-5.067620190768565e-12
S,3,S3,40,1,52,-11.4499998092651,1.7860296575023e-11,1.7219450806962834e-11,-3.549768010024342e-12
S,3,S3,40,1,53,-11.3999996185303,1.67574010223603e-11,1.7325257907935317e-11,2.0676796577135712e-12
S,3,S3,40,1,54,-11.3500003814697,1.67574010223603e-11,1.742621768201671e-11,1.2716616711531606e-12
S,3,S3,40,1,55,-11.3000001907349,1.81996362424997e-11,1.745242192152019e-11,1.6116870188172792e-13
S,3,S3,40,1,56,-11.25,1.7054330170296297e-11,1.7442334613685788e-11,-1.271650812479799e-12
S,3,S3,40,1,57,-11.1999998092651,1.8920809363720498e-11,1.7325256355175827e-11,-2.856745632757605e-12
S,3,S3,40,1,58,-11.1499996185303,1.701189189518e-11,1.7156658960648232e-11,-3.512364708820622e-12
S,3,S3,40,1,59,-11.1000003814697,1.5569628919465098e-11,1.6974022161930785e-11,-4.618764818599664e-12
S,3,S3,40,1,60,-11.0500001907349,1.65876756774708e-11,1.669478327920191e-11,-3.266087699909597e-12
S,3,S3,40,1,61,-11.0,1.7351259318232298e-11,1.6647412146026802e-11,-3.853509896050709e-12
S,3,S3,40,1,62,-10.9499998092651,1.59513791064825e-11,1.6309430819599186e-11,-3.134802386976894e-13
S,3,S3,40,1,63,-10.8999996185303,1.74360803573137e-11,1.661606400257251e-11,6.999884015482197e-12
S,3,S3,40,1,64,-10.8500003814697,1.66301139525871e-11,1.7009413561661366e-11,6.570752961988025e-12
S,3,S3,40,1,65,-10.8000001907349,1.67149349916684e-11,1.7273133066325802e-11,7.296437463057486e-12
S,3,S3,40,1,66,-10.75,1.66725244721277e-11,1.7739060091337337e-11,4.1223542929753106e-12
S,3,S3,40,1,67,-10.6999998092651,1.8878398844179898e-11,1.7685370068177007e-11,3.465293041207688e-14
S,3,S3,40,1,68,-10.6499996185303,1.8666262979749597e-11,1.7742525397597362e-11,3.3815042218753096e-13
S,3,S3,40,1,69,-10.6000003814697,1.8157225722959002e-11,1.771918645221343e-11,2.6701438057275677e-14
S,3,S3,40,1,70,-10.5500001907349,1.7393669837773e-11,1.7745196467385913e-11,-1.3773706850264899e-12
S,3,S3,40,1,71,-10.5,1.50181533875582e-11,1.7581448858285216e-11,-5.640156009221415e-12
S,3,S3,40,1,72,-10.4499998092651,1.8963219883261198e-11,1.718117871491458e-11,-5.674683425386613e-12
S,3,S3,40,1,73,-10.3999996185303,1.66725244721277e-11,1.7013978351026297e-11,-3.0425021608432086e-12
S,3,S3,40,1,74,-10.3500003814697,1.8114842958993898e-11,1.687692966471851e-11,-1.7887982552968547e-12
S,3,S3,40,1,75,-10.3000001907349,1.65028546383894e-11,1.6835101365282654e-11,1.075758659296066e-12
S,3,S3,40,1,76,-10.25,1.6333184804651098e-11,1.6984505941017837e-11,-8.128891286449145e-13
S,3,S3,40,1,77,-10.1999998092651,1.6375595324191798e-11,1.6753812142325508e-11,-1.0838252139936558e-12
S,3,S3,40,1,78,-10.1499996185303,1.65876756774708e-11,1.6876123006171277e-11,1.9330069573866767e-12
S,3,S3,40,1,79,-10.1000003814697,1.74360803573137e-11,1.6947112710832448e-11,2.195134489280898e-12
S,3,S3,40,1,80,-10.0500001907349,1.8072376928302002e-11,1.7095636677850355e-11,3.1701922284730316e-12
S,3,S3,40,1,81,-10.0,1.7139151209377698e-11,1.726413314301207e-11,3.0129914588956854e-12
S,3,S3,40,1,82,-9.94999980926514,1.6418005843732398e-11,1.7396936973105084e-11,2.1943144413874426e-12
S,3,S3,40,1,83,-9.89999961853027,1.7817886055482297e-11,1.748356542421534e-11,1.9214088754278767e-12
S,3,S3,40,1,84,-9.85000038146973,1.67574010223603e-11,1.7589076401016283e-11,-6.714610874847859e-14
S,3,S3,40,1,85,-9.80000019073486,1.84541826264706e-11,1.747684669866533e-11,5.991745995945636e-13
S,3,S3,40,1,86,-9.75,1.7817886055482297e-11,1.764899408954265e-11,1.2824023368650634e-12
S,3,S3,40,1,87,-9.69999980926514,1.76906267412846e-11,1.7605087421549495e-11,-3.997829927936503e-12
S,3,S3,40,1,88,-9.64999961853027,1.7393669837773e-11,1.724920957169783e-11,-5.764844770779735e-12
S,3,S3,40,1,89,-9.60000038146973,1.6078638420680097e-11,1.70286036631247e-11,-3.791142379658525e-12
S,3,S3,40,1,90,-9.55000019073486,1.76481884661683e-11,1.6870098687598098e-11,-1.8589449064617045e-12
S,3,S3,40,1,91,-9.5,1.6333184804651098e-11,1.6842708463347288e-11,1.2983193547317822e-12
S,3,S3,40,1,92,-9.44999980926514,1.6460444118848698e-11,1.6999931118340796e-11,-6.673935329263319e-13
S,3,S3,40,1,93,-9.39999961853027,1.7224000004034698e-11,1.6775968855464142e-11,-2.109031531651749e-12
S,3,S3,40,1,94,-9.35000038146973,1.7860296575023e-11,1.6789024651224872e-11,-2.541091255808152e-13
S,3,S3,40,1,95,-9.30000019073486,1.6248336009994097e-11,1.67505571055777e-11,4.775745870754033e-13
S,3,S3,40,1,96,-9.25,1.68422220614417e-11,1.6836782292112636e-11,-1.8302636074201643e-12
S,3,S3,40,1,97,-9.19999980926514,1.4848483553819798e-11,1.656753004664554e-11,-6.387665155614393e-12
S,3,S3,40,1,98,-9.14999961853027,1.76906267412846e-11,1.6198013339850272e-11,-7.367651873925898e-12
S,3,S3,40,1,99,-9.10000038146973,1.68846325809824e-11,1.583076903184837e-11,-2.9695407333505784e-12
S,3,S3,40,1,100,-9.05000019073486,1.5399959085726797e-11,1.590106931130265e-11,1.6611570999866582e-12
S,3,S3,40,1,101,-9.0,1.50181533875582e-11,1.599688537552818e-11,6.249199004622195e-13
S,3,S3,40,1,102,-8.94999980926514,1.5612039439005798e-11,1.596356153973689e-11,3.4607577066416284e-13
S,3,S3,40,1,103,-8.89999961853027,1.59089685869418e-11,1.6031493084612047e-11,3.6279901566594335e-12
S,3,S3,40,1,104,-8.85000038146973,1.7393669837773e-11,1.6326354151022267e-11,4.868926020909981e-12
S,3,S3,40,1,105,-8.80000019073486,1.67574010223603e-11,1.651838093917321e-11,2.262392979920041e-12
S,3,S3,40,1,106,-8.75,1.56544499585465e-11,1.6552594312048744e-11,-5.834025053923863e-13
S,3,S3,40,1,107,-8.69999980926514,1.7987555889220598e-11,1.646004046608358e-11,-2.2881434566333927e-12
S,3,S3,40,1,108,-8.64999961853027,1.51878232212965e-11,1.6323779093527928e-11,-1.948976044817428e-12
S,3,S3,40,1,109,-8.60000038146973,1.5696888233662798e-11,1.6265142496266746e-11,-8.959026785822597e-15
S,3,S3,40,1,110,-8.55000019073486,1.65876756774708e-11,1.632288541575176e-11,3.8266058528458034e-13
S,3,S3,40,1,111,-8.5,1.66301139525871e-11,1.630340870076865e-11,-1.1252280934959e-12
S,3,S3,40,1,112,-8.44999980926514,1.65452651579301e-11,1.6210362177161728e-11,2.3147887075803653e-12
S,3,S3,40,1,113,-8.39999961853027,1.6799811541901e-11,1.6534888454548598e-11,5.164532092635275e-12
